Username: player1
Created @ 2020-07-09T16:39:34.710382
Password:  1234


__SIGN IN__ | @ 2020-07-09T16:39:34.876771 | Message: No Message
__REPORT__ | @ 2020-07-10T12:58:41.383387 | Message: Clicked On Point: java.awt.Point[x=924,y=201], P2Board
__REPORT__ | @ 2020-07-10T12:58:41.383655 | Message: Input: P2Board, Index: 5
__REPORT__ | @ 2020-07-10T12:58:48.689573 | Message: Clicked On Point: java.awt.Point[x=444,y=130], P2Board
__REPORT__ | @ 2020-07-10T12:58:48.689730 | Message: Input: P2Board, Index: 2
__REPORT__ | @ 2020-07-10T12:58:49.702285 | Message: Clicked On Point: java.awt.Point[x=502,y=133], P2Board
__REPORT__ | @ 2020-07-10T12:58:49.702477 | Message: Input: P2Board, Index: 2
__REPORT__ | @ 2020-07-10T12:58:51.011197 | Message: Clicked On Point: java.awt.Point[x=807,y=67], P1Board
__REPORT__ | @ 2020-07-10T12:58:51.011256 | Message: Input: P1Board, Index: 4
__ATTACK__ | @ 2020-07-10T12:58:51.011318 | Message: Sheep Attacked -> Ironfur Grizzly
__REPORT__ | @ 2020-07-10T12:58:51.639831 | Message: Clicked On Point: java.awt.Point[x=942,y=123], P2Board
__REPORT__ | @ 2020-07-10T12:58:51.640005 | Message: Input: P2Board, Index: 5
__REPORT__ | @ 2020-07-10T12:58:51.992729 | Message: Clicked On Point: java.awt.Point[x=790,y=50], P1Board
__REPORT__ | @ 2020-07-10T12:58:51.992800 | Message: Input: P1Board, Index: 4
__ATTACK__ | @ 2020-07-10T12:58:51.992867 | Message: RaidLeader Attacked -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T12:58:51.992982 | Message: Effect: ChangeHpAttack{life=0, attack=-1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIEND_MINIONS_EXCEPT_SELF, type=null, cardClass=null, sourceCard=null}}, on Models: []
__REPORT__ | @ 2020-07-10T12:58:53.573604 | Message: Clicked On Point: java.awt.Point[x=141,y=101], P2HeroPower
__REPORT__ | @ 2020-07-10T12:58:53.573792 | Message: Input: P2HeroPower, Index: -1
__HERO POWER PLAYED__ | @ 2020-07-10T12:58:53.573885 | Message: Fire Blast
__REPORT__ | @ 2020-07-10T12:58:54.406238 | Message: Clicked On Point: java.awt.Point[x=83,y=54], P1Hero
__REPORT__ | @ 2020-07-10T12:58:54.406388 | Message: Input: P1Hero, Index: -1
__CARD SELECTED__ | @ 2020-07-10T12:58:54.406588 | Message: Model Selected -> Mage
__EFFECTS VISITED__ | @ 2020-07-10T12:58:54.406748 | Message: Effect: ChangeHpAttack{life=-1, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL, type=null, cardClass=null, sourceCard=null}}, on Models: [models.heroes.Mage@3ab0abec]
__GAME REPORT__ | @ 2020-07-10T12:59:19.892565 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:59:19.893254 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:59:26.176152 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T12:59:26.176370 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:59:26.177173 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:59:26.352492 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:59:26.353500 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T12:59:59.343453 | Message: Clicked On Point: java.awt.Point[x=421,y=81], P1Board
__REPORT__ | @ 2020-07-10T12:59:59.343607 | Message: Input: P1Board, Index: 2
__REPORT__ | @ 2020-07-10T13:00:00.090619 | Message: Clicked On Point: java.awt.Point[x=74,y=203], P2Hero
__REPORT__ | @ 2020-07-10T13:00:00.090678 | Message: Input: P2Hero, Index: -1
__ATTACK__ | @ 2020-07-10T13:00:00.090732 | Message: Crazed Chemist Attacked -> Mage
__GAME REPORT__ | @ 2020-07-10T13:00:00.090838 | Message: 
__GAME REPORT__ | @ 2020-07-10T13:00:06.742443 | Message: (Quit-Interrupt)
__BUTTON CLICK__ | @ 2020-07-10T13:00:06.742529 | Message: Back Button
__ROOM CHANGE__ | @ 2020-07-10T13:00:06.791696 | Message: home
__BUTTON CLICK__ | @ 2020-07-10T13:00:08.356864 | Message: button -> Status
__ROOM CHANGE__ | @ 2020-07-10T13:00:08.423689 | Message: Status
__BUTTON CLICK__ | @ 2020-07-10T13:00:16.606923 | Message: Back Button
__ROOM CHANGE__ | @ 2020-07-10T13:00:16.677337 | Message: home
__BUTTON CLICK__ | @ 2020-07-10T13:00:18.464053 | Message: button -> Exit
__SIGN IN__ | @ 2020-07-10T13:20:18.970902 | Message: No Message
__ROOM CHANGE__ | @ 2020-07-10T13:20:19.549674 | Message: Home
__BUTTON CLICK__ | @ 2020-07-10T13:20:21.348028 | Message: button -> Collections
__ROOM CHANGE__ | @ 2020-07-10T13:20:21.667933 | Message: Collections
__BUTTON CLICK__ | @ 2020-07-10T13:20:23.027131 | Message: Back Button
__ROOM CHANGE__ | @ 2020-07-10T13:20:23.085504 | Message: home
__BUTTON CLICK__ | @ 2020-07-10T13:20:23.864645 | Message: button -> Local Play
__SUCCESSFUL ACTION__ | @ 2020-07-10T13:20:23.864833 | Message: Play Access Granted
__ROOM CHANGE__ | @ 2020-07-10T13:20:23.941486 | Message: Play
__GAME REPORT__ | @ 2020-07-10T13:20:23.975286 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T13:20:27.279744 | Message: Activated Passive -> Mana Jump
__EFFECTS VISITED__ | @ 2020-07-10T13:20:27.280582 | Message: Effect: ManaJump{addedMana=1, sourcePlayerIndex=1}
__EFFECTS VISITED__ | @ 2020-07-10T13:20:27.281100 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6c4f8105, models.cards.Spell@6ffb053f, models.cards.Spell@4b591cde, models.cards.Spell@30ec6678, models.cards.Spell@203b9ec9, models.cards.Spell@175eb50c]
__EFFECTS VISITED__ | @ 2020-07-10T13:20:27.281196 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@14e2f4d5, models.cards.Spell@47ee9f97, models.cards.Spell@3bdf8c75, models.cards.Spell@594bb8d7, models.cards.Spell@5a8cbb77, models.cards.Spell@69ad8596]
__GAME REPORT__ | @ 2020-07-10T13:20:27.281250 | Message: Shuffling Cards...
__GAME REPORT__ | @ 2020-07-10T13:20:32.398429 | Message: Giving players starting cards
__GAME REPORT__ | @ 2020-07-10T13:20:32.398582 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T13:20:32.398698 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T13:20:32.398777 | Message: Draw Card -> Sorcerer's Apprentice
__GAME REPORT__ | @ 2020-07-10T13:20:32.398852 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T13:20:32.398964 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T13:20:32.399413 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:33.543226 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T13:20:33.543317 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:33.547637 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:36.533565 | Message: Draw Card -> Pyroblast
__GAME REPORT__ | @ 2020-07-10T13:20:36.533707 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:36.536246 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:36.683637 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T13:20:36.683921 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:36.685936 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:36.863458 | Message: Draw Card -> Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T13:20:36.863667 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:36.868805 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:37.007752 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T13:20:37.008057 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:37.010004 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:37.151641 | Message: Draw Card -> AmaniWarBear
__GAME REPORT__ | @ 2020-07-10T13:20:37.151959 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:37.153668 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:37.295664 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T13:20:37.295973 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:37.297917 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:37.575179 | Message: Draw Card -> Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T13:20:37.575283 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:37.577761 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:37.855772 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T13:20:37.856164 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:37.858167 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T13:20:38.569632 | Message: Clicked On Point: java.awt.Point[x=579,y=76], P2Hand
__REPORT__ | @ 2020-07-10T13:20:38.569901 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T13:20:39.794010 | Message: Selected -> models.cards.Minion@5f32b969
__REPORT__ | @ 2020-07-10T13:20:39.794469 | Message: Input: P2Hand, Index: 0
__REPORT__ | @ 2020-07-10T13:20:40.436807 | Message: Clicked On Point: java.awt.Point[x=450,y=79], P2Board
__REPORT__ | @ 2020-07-10T13:20:40.437035 | Message: Input: P2Board, Index: 2
__EFFECTS VISITED__ | @ 2020-07-10T13:20:40.437483 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_ONLY_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@5a8cbb77]
__CARD PLAYED__ | @ 2020-07-10T13:20:40.437617 | Message: Sorcerer's Apprentice
__REPORT__ | @ 2020-07-10T13:20:44.233038 | Message: Clicked On Point: java.awt.Point[x=346,y=55], P2Hand
__REPORT__ | @ 2020-07-10T13:20:44.233218 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T13:20:45.133285 | Message: Selected -> models.cards.Minion@2a3cead0
__REPORT__ | @ 2020-07-10T13:20:45.133361 | Message: Input: P2Hand, Index: 0
__REPORT__ | @ 2020-07-10T13:20:45.732610 | Message: Clicked On Point: java.awt.Point[x=807,y=88], P2Board
__REPORT__ | @ 2020-07-10T13:20:45.732702 | Message: Input: P2Board, Index: 4
__EFFECTS VISITED__ | @ 2020-07-10T13:20:45.732852 | Message: Effect: ChangeHpAttack{life=0, attack=1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIEND_MINIONS_EXCEPT_SELF, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@5f32b969]
__CARD PLAYED__ | @ 2020-07-10T13:20:45.732910 | Message: RaidLeader
__GAME REPORT__ | @ 2020-07-10T13:20:50.117186 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T13:20:50.117467 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:50.118888 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T13:20:50.325182 | Message: Draw Card -> Light's Justice
__EFFECTS VISITED__ | @ 2020-07-10T13:20:50.325467 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=[Spell], cardClass=null, sourceCard=null}}, on Models: []
__GAME REPORT__ | @ 2020-07-10T13:20:50.325708 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:20:50.327013 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T13:20:51.029890 | Message: Clicked On Point: java.awt.Point[x=455,y=71], P2Hand
__REPORT__ | @ 2020-07-10T13:20:51.030074 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T13:20:52.136990 | Message: Selected -> models.cards.Minion@513b6df9
__REPORT__ | @ 2020-07-10T13:20:52.137095 | Message: Input: P2Hand, Index: 4
__REPORT__ | @ 2020-07-10T13:20:52.789992 | Message: Clicked On Point: java.awt.Point[x=936,y=64], P2Board
__REPORT__ | @ 2020-07-10T13:20:52.790187 | Message: Input: P2Board, Index: 5
__EFFECTS VISITED__ | @ 2020-07-10T13:20:52.790425 | Message: Effect: ChangeHpAttack{life=0, attack=1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=RECENTLY_PLAYED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@513b6df9]
__EFFECTS VISITED__ | @ 2020-07-10T13:20:52.790603 | Message: Effect: ChangeHpAttack{life=0, attack=1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIEND_MINIONS_EXCEPT_SELF, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@5f32b969, models.cards.Minion@2a3cead0]
__CARD PLAYED__ | @ 2020-07-10T13:20:52.790717 | Message: RaidLeader
__GAME REPORT__ | @ 2020-07-10T13:21:04.650547 | Message: Draw Card -> AmaniWarBear
__GAME REPORT__ | @ 2020-07-10T13:21:04.650833 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T13:21:04.651896 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T13:21:05.231241 | Message: Clicked On Point: java.awt.Point[x=485,y=65], P1Hand
__REPORT__ | @ 2020-07-10T13:21:05.231409 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T13:21:06.281991 | Message: Selected -> models.cards.Spell@4b591cde
__REPORT__ | @ 2020-07-10T13:21:06.282253 | Message: Input: P1Hand, Index: 2
__REPORT__ | @ 2020-07-10T13:21:09.235570 | Message: Clicked On Point: java.awt.Point[x=780,y=83], P2Board
__REPORT__ | @ 2020-07-10T13:21:09.235769 | Message: Input: P2Board, Index: 4
__CARD SELECTED__ | @ 2020-07-10T13:21:09.236121 | Message: Model Selected -> RaidLeader
__EFFECTS VISITED__ | @ 2020-07-10T13:21:09.236429 | Message: Effect: Transform{targetFilter=CardFilter{selectingCardMethod=DETERMINED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=[models.cards.Minion@1e068c4, models.cards.Minion@5d81d923]}, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL_MINIONS, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@2a3cead0]
__EFFECTS VISITED__ | @ 2020-07-10T13:21:09.236632 | Message: Effect: ChangeHpAttack{life=0, attack=-1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIEND_MINIONS_EXCEPT_SELF, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@5f32b969, models.cards.Minion@2a3cead0, models.cards.Minion@513b6df9]
__EFFECTS VISITED__ | @ 2020-07-10T13:21:09.236904 | Message: Effect: ChangeHpAttack{life=0, attack=1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=RECENTLY_TRANSFORMED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@4ab76cde]
__EFFECTS VISITED__ | @ 2020-07-10T13:21:09.237020 | Message: Effect: ChangeHpAttack{life=0, attack=1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=RECENTLY_TRANSFORMED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@4ab76cde]
__CARD PLAYED__ | @ 2020-07-10T13:21:09.237509 | Message: Polymorph
__REPORT__ | @ 2020-07-10T13:21:19.507746 | Message: Clicked On Point: java.awt.Point[x=444,y=39], P1Hand
__REPORT__ | @ 2020-07-10T13:21:19.507829 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T13:21:21.611838 | Message: Selected -> models.cards.Spell@30ec6678
__REPORT__ | @ 2020-07-10T13:21:21.611953 | Message: Input: P1Hand, Index: 0
__REPORT__ | @ 2020-07-10T13:21:24.628404 | Message: Clicked On Point: java.awt.Point[x=445,y=87], P2Board
__REPORT__ | @ 2020-07-10T13:21:24.628465 | Message: Input: P2Board, Index: 2
__CARD SELECTED__ | @ 2020-07-10T13:21:24.628558 | Message: Model Selected -> Sorcerer's Apprentice
__EFFECTS VISITED__ | @ 2020-07-10T13:21:24.628623 | Message: Effect: Transform{targetFilter=CardFilter{selectingCardMethod=DETERMINED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=[models.cards.Minion@1d4aad66, models.cards.Minion@19474eb4]}, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL_MINIONS, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@5f32b969]
__EFFECTS VISITED__ | @ 2020-07-10T13:21:24.628848 | Message: Effect: AddCost{cost=1, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_ONLY_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@5a8cbb77]
__EFFECTS VISITED__ | @ 2020-07-10T13:21:24.628987 | Message: Effect: ChangeHpAttack{life=0, attack=1, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=RECENTLY_TRANSFORMED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@15dcb126]
__CARD PLAYED__ | @ 2020-07-10T13:21:24.629948 | Message: Polymorph
__BUTTON CLICK__ | @ 2020-07-10T13:21:26.660092 | Message: Exit Button
__SIGN OUT__ | @ 2020-07-10T13:21:26.660187 | Message: No Message
__SIGN IN__ | @ 2020-07-10T13:23:27.531337 | Message: No Message
__ROOM CHANGE__ | @ 2020-07-10T13:23:28.122463 | Message: Home
__BUTTON CLICK__ | @ 2020-07-10T13:23:29.267225 | Message: button -> Local Play
__SUCCESSFUL ACTION__ | @ 2020-07-10T13:23:29.267338 | Message: Play Access Granted
__ROOM CHANGE__ | @ 2020-07-10T13:23:29.352258 | Message: Play
__GAME REPORT__ | @ 2020-07-10T13:23:29.405378 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T13:23:30.814712 | Message: Activated Passive -> Off Card
__EFFECTS VISITED__ | @ 2020-07-10T13:23:30.816320 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@752277d3, models.cards.Spell@4b4904c0, models.cards.Spell@6530eb94, models.cards.Spell@75d87918, models.cards.Spell@13a2049f, models.cards.Spell@104e7d2f]
__EFFECTS VISITED__ | @ 2020-07-10T13:23:30.816456 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@72c058f9, models.cards.Spell@4466ef00, models.cards.Spell@47639def, models.cards.Spell@24a72729, models.cards.Spell@5450a4d4, models.cards.Spell@273d5fb1]
__GAME REPORT__ | @ 2020-07-10T13:23:30.816560 | Message: Shuffling Cards...
__GAME REPORT__ | @ 2020-07-10T13:23:34.198421 | Message: Giving players starting cards
__GAME REPORT__ | @ 2020-07-10T13:23:34.198538 | Message: Draw Card -> Pyroblast
__EFFECTS VISITED__ | @ 2020-07-10T13:23:34.198622 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@4b4904c0]
__GAME REPORT__ | @ 2020-07-10T13:23:34.198706 | Message: Draw Card -> Crazed Chemist
__EFFECTS VISITED__ | @ 2020-07-10T13:23:34.198773 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@7991198]
__GAME REPORT__ | @ 2020-07-10T13:23:34.198833 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T13:23:34.198898 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T13:23:34.199004 | Message: Draw Card -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T13:23:34.199059 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@76159d88]
__GAME REPORT__ | @ 2020-07-10T13:23:34.199437 | Message: Turn Begins
__BUTTON CLICK__ | @ 2020-07-10T13:23:36.593974 | Message: Exit Button
__SIGN OUT__ | @ 2020-07-10T13:23:36.594085 | Message: No Message
__SIGN IN__ | @ 2020-07-10T13:27:49.678835 | Message: No Message
__ROOM CHANGE__ | @ 2020-07-10T13:27:50.322294 | Message: Home
__BUTTON CLICK__ | @ 2020-07-10T13:27:57.238287 | Message: button -> Play With CPU
__SUCCESSFUL ACTION__ | @ 2020-07-10T13:27:57.238434 | Message: Play Access Granted
__ROOM CHANGE__ | @ 2020-07-10T13:27:57.324997 | Message: Play
__GAME REPORT__ | @ 2020-07-10T13:27:57.379111 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T13:27:58.856662 | Message: Activated Passive -> Off Card
__EFFECTS VISITED__ | @ 2020-07-10T13:27:58.857792 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@1b58e999, models.cards.Spell@21f9c541, models.cards.Spell@75d13cb1, models.cards.Spell@36bc44ce, models.cards.Spell@6af477a1, models.cards.Spell@5486473]
__EFFECTS VISITED__ | @ 2020-07-10T13:27:58.857889 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@7980e4df, models.cards.Spell@2dce5515, models.cards.Spell@644e6672, models.cards.Spell@2263ed74, models.cards.Spell@5c3b43fb, models.cards.Spell@302d394]
